,18000,19000,19500,20000,20500,21000,21500,22000,22500,23000,24000,25000
2022-07-17,0,0,0,0,574.224475,270.90271,103.80235,52.0457,20.76862,10.492375,10.729435,10.697045
2022-07-18,0,0,0,0,0,1375.51884,835.7422499999999,333.0357,270.6126,101.655045,11.252515,11.33117
