,14500,15000,15500,15750,16000,16250,16500,16750,17000,17250,17500,18000
2022-12-18,0,0,0,0,0,0,292.19365,175.83562500000002,84.02375,33.60728,16.69939,8.36168
2022-12-19,0,0,0,0,0,188.58413,41.0308,8.19729,8.188965,8.38481,8.370225000000001,0
