,52000,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000,64000,65000,66000,68000
2021-04-11,0,0,0,0,0,2024.05196,1401.65891,958.43088,600.1314,330.17963,210.008785,179.22192,89.140395,29.77471,29.89459
2021-04-12,0,0,0,0,0,2126.39817,1107.410555,601.5953,119.82738,59.91252,29.93897,30.10418,90.63744,30.25512,0
