,27000,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000
2021-01-26,0,0,0,0,1032.75936,882.6224,501.14879,225.54644,131.56868,32.13348,31.82367
2021-01-27,0,0,1810.11587,949.68996,242.0648,75.846925,30.3601,15.145105,15.48208,15.72041,15.49078
