,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000
2022-03-19,0,0,0,0,1216.68108,522.560375,253.23588000000004,105.70875,20.904735,0
2022-03-20,0,0,0,1298.13453,537.56378,61.84699500000001,20.5931,20.770215,20.897075,20.958155
