,16000,16250,16500,16750,17000,17250,17500,17750,18000,18500
2022-12-09,1214.373075,0,741.4980199999999,393.94423,188.57674,51.39678,17.13081,17.13079,17.09399,8.571865
2022-12-10,0,0,0,0,197.687415,25.73199,8.594014999999999,8.59819,0,0
