,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,56000
2021-08-28,0,0,0,0,0,1467.15,880.36164,438.92352,219.500595,97.6049,73.36741500000001,24.409830000000003,24.46599
2021-08-29,0,0,0,0,0,1380.4798,641.54584,197.21812,24.398985,24.64205,24.234745,48.43928,0
