,10000,12000,14000,15000,16000,18000,19000,20000,21000,22000,23000,24000,24500,25000,25500,26000,26500,27000,27500,28000,28500,29000,29500,30000,30500,31000,31500,32000,32250,32500,32750,33000,33250,33500,33750,34000,34250,34500,34750,35000,35250,35500,36000,38000,40000,42000,44000,45000,46000,48000,50000,55000,60000,65000
2023-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3087.2712,0,2613.83855,0,2113.89555,0,1762.392225,0,1415.2329100000002,0,0,0,1153.6267300000002,0,0,0,963.55248,0,0,0,802.24815,0,0,700.1124,541.615065,428.49994,322.267,265.29894,0,221.202525,175.6938,147.4415,97.041417,64.868958,0
2023-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522.28464,0,2160.00771,0,1749.3508920000002,0,1420.811865,0,0,0,1114.49478,0,0,0,923.49999,0,0,0,805.483525,0,0,645.6865799999999,482.04321,366.03825000000006,249.097515,218.481525,0,175.19586,146.04690000000002,111.509708,76.288316,49.882301,35.184624
2023-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021.95323,0,1686.67625,0,1304.234925,0,0,0,1069.07186,0,0,0,819.91504,0,0,0,703.06824,0,0,587.1494,410.11614,293.6356,219.698625,161.14681,0,131.819175,108.430165,85.157485,0,0,0
2023-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2392.01134,0,1891.8042,0,0,0,1260.19584,0,0,0,973.32039,0,0,0,851.3883800000001,0,0,0,674.87244,0,0,555.49483,396.26577,264.14271,205.66945,146.93475,0,0,0,0,0,0,32.293987
2023-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2531.57426,0,2001.63987,0,1647.21536,0,1285.46572,0,0,0,1022.5299,0,0,0,862.0549,0,0,0,686.72499,0,0,569.904855,408.8266,277.35715500000003,218.99475,160.59686499999998,0,120.438402,96.666339,67.578554,47.003696000000005,35.185224,32.121034
2023-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3284.06043,0,2503.0107900000003,0,2205.01226,0,1789.960865,0,1499.413175,0,0,0,1216.32609,0,0,0,976.34229,0,0,0,830.7306,0,0,697.718995,446.6988,307.158285,187.57388,144.99885,0,119.352312,102.387845,75.340564,0,0,29.2277
2023-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3202.82452,0,2391.2815400000004,0,1907.50279,0,1529.3187,0,1273.57125,0,0,0,1020.62485,0,0,0,799.5671749999999,0,0,0,653.9044499999999,0,0,553.2933,422.36934,305.837805,232.99784,174.76446,0,134.97182,112.161066,79.185573,44.168325,29.59454,0
2023-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2376.348475,0,1974.966975,0,1529.68305,0,1270.878165,0,0,0,1037.148475,0,0,0,862.028055,0,0,0,755.826996,0,0,614.37642,442.615126,321.81523,249.047705,190.27905,0,142.845143,0,102.31872,49.729403,0,0
2023-08-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4249.390065,0,3520.454495,0,2767.9751,0,0,0,1742.8751999999995,0,1423.5529,0,1147.55795,0,0,0,913.94667,0,0,0,707.98973,0,0,0,670.48128,0,0,491.88021,362.93875,261.14049,204.21457,160.43114999999997,0,131.48909999999998,105.176088,87.77001,0,0,0
2023-08-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2071.5101549999995,0,1651.998753,0,1306.89765,0,987.802,0,0,0,784.43154,0,0,0,610.1155200000001,0,0,0,493.90134000000006,0,0,435.393,0,0,174.25032000000002,133.321018,0,107.585196,0,75.44251,0,0,31.941294000000003
2023-08-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2065.76701,0,0,0,1234.01555,0,945.4562,0,0,0,695.58456,0,0,0,608.22971,0,0,0,464.62128,0,0,392.00652,246.43157500000004,203.35812,145.2609,127.7529,0,90.086062,52.25364,61.01907,34.867824,0,14.518405
2023-08-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2201.432775,0,1717.06107,0,1241.5011599999998,0,1078.439,0,0,0,828.172095,0,0,0,588.236225,0,0,0,493.23239,0,0,434.07615,287.6847,203.04396,159.51017499999998,116.17636,0,87.01377000000001,72.504625,0,0,0,0
2023-08-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3382.7711200000003,0,0,0,2173.42873,0,2211.8563,0,1742.669955,0,1522.371485,0,0,0,1187.013315,0,0,0,922.88178,0,0,0,843.5308,0,0,612.847705,446.3718,342.528075,268.52337,148.53095,0,150.13515,116.064936,92.276987,53.579664,26.506314,11.664044
2023-08-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3376.65357,0,2514.7216000000003,0,2056.86779,0,1683.2955,0,1278.62421,0,0,0,1040.585478,0,0,0,867.16961,0,0,0,720.14467,0,0,717.24432,522.9906500000001,339.157425,235.81208,178.48512,0,179.35488,139.583326,110.341511,68.578065,47.6968,29.85005
2023-08-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2369.405605,0,1905.996096,0,1515.6923799999995,0,1244.927493,0,0,0,1017.59337,0,0,0,823.7376,0,0,0,664.075688,0,0,559.02883,411.82512,293.999,236.22656,176.94096,0,132.48351,100.381532,88.51689,0,35.395632,0
2023-08-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1793.42257,0,1469.433,0,1102.513875,0,0,0,923.6871,0,0,0,732.6905,0,0,0,633.27433,0,0,498.0728000000001,0,264.16233,190.876465,143.904082,0,114.645492,0,0,50.174752,26.557344,0
2023-08-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2413.69214,0,1750.23177,0,1353.16774,0,1029.29155,0,0,0,838.960485,0,0,0,690.893185,0,0,0,0,0,0,456.347745,338.08873,206.07181000000003,147.02575000000002,123.730572,0,97.216878,0,0,0,0,0
2023-08-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2171.52556,0,1751.906695,0,1352.4759,0,1073.387255,0,0,0,838.28646,0,0,0,675.75311,0,0,0,543.53296,0,0,425.812075,294.0006,204.95188,0,114.248238,0,99.804314,0,0,0,0,0
2023-08-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3593.922615,0,2885.277525,0,2245.5264,0,1723.93299,0,1352.71464,0,1011.428565,0,0,0,858.8848800000001,0,0,0,647.3231599999999,0,0,0,545.8127149999999,0,0,456.03604,309.10866,219.97725,147.63255,115.318671,0,85.82196199999998,67.62420900000001,49.99139,32.3466,0,0
2023-08-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013.88851,0,1545.21076,0,1180.9354500000002,0,919.140705,0,0,0,0,0,0,0,600.2227800000001,0,0,0,481.833165,0,0,378.58353,277.18872,205.04519,176.22858,110.865418,0,87.53763,0,0,0,0,0
2023-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3150.64391,0,2627.3502,0,1946.018925,0,1435.9255,0,1167.359445,0,893.01204,0,0,0,752.3957999999999,0,0,0,606.6146100000001,0,0,0,475.59204,0,0,420.338615,306.25297500000005,202.30574,145.31365,96.218166,0,90.438439,0,0,46.208432,0,0
2023-08-17,0,0,0,0,0,0,0,0,6223.77438,5352.64005,4582.64416,3847.14488,0,3223.00682,0,2733.13175,0,2224.318925,0,1891.43219,0,1599.321,0,1372.177845,0,1143.63187,0,973.038535,0,0,0,840.00861,0,0,0,719.54244,0,0,0,626.06444,0,0,546.52795,386.63844000000006,293.15737,253.061,214.00296,173.864275,133.3342,78.101959,90.92773,53.67830000000001,17.151594,34.597836
2023-08-18,0,0,0,0,0,0,0,0,5729.62035,5064.91073,4231.656,3409.5126,0,2536.8963750000003,0,2081.137485,0,1538.2686499999998,0,1224.46985,0,964.44496,0,756.44122,0,599.79377,0,495.59942,0,0,0,415.63072,0,0,0,352.3878,0,0,0,286.84018,0,0,248.388995,209.88728,156.14178,117.106335,0,77.101082,71.801235,59.881719,44.9276,0,26.07875,28.927712
2023-08-19,0,0,0,0,0,0,0,0,0,0,0,0,0,2298.758,0,1710.8148050000002,0,1477.81287,0,1097.2437,0,875.33423,0,664.937745,0,404.75522,0,313.37292,0,0,0,248.086895,0,0,0,234.66195,0,0,0,248.252955,0,0,156.65364,120.109082,117.68562,67.897466,67.432508,0,0,39.17166,33.897305,25.91253,23.318586,18.138771
2023-08-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1874.62872,0,1460.8636,0,0,0,903.2307,0,678.6839799999999,0,548.41269,0,445.47089,0,0,0,351.552555,0,0,0,261.86400000000003,0,0,0,248.77061,0,0,221.980985,157.21746,112.419759,0,0,0,0,0,0,0,0,0
2023-08-21,0,0,0,0,0,0,0,0,0,0,0,3124.2252,0,0,0,1992.40764,0,1504.2937250000002,0,1163.8619,0,860.28261,0,679.6179,0,520.8436,0,429.380985,0,0,0,350.469585,0,0,0,300.73443,0,0,0,247.82498,0,0,221.1173,0,130.7229,98.835796,80.62920199999999,0,65.34604999999999,0,0,0,0,0
