,22000,22500,23000,23500,24000,24500,25000,25500,26000,27000
2022-08-12,0,0,0,659.440375,586.62264,256.01383500000003,97.60216,0,12.10958,12.12761
2022-08-13,0,0,0,0,602.26243,147.0882,12.210895,12.288235,12.317295,12.279485
