,14000,16250,16500,16750,17000,17250,17500,17750,18000,19000
2023-01-09,0,965.03008,714.8503650000001,455.386335,284.56147500000003,77.24799,25.784025,8.594125,8.616805000000001,0
2023-01-10,0,0,0,0,328.90254,103.70598,43.583025,8.720405000000001,8.727755,0
