,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000,40000
2021-06-24,0,0,0,0,0,2503.40533,1657.07383,535.5744450000001,242.20917,139.30916000000002,34.75349,35.00133
2021-06-25,0,0,0,1146.8916,429.78519,78.9471,31.94609,32.32218,16.1395,16.609535,17.069025000000003,0
