,36000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,50000
2021-09-27,0,0,0,0,0,885.72603,379.64492999999993,190.467,150.91958,43.16254,43.30324,21.575675,22.026525000000003
2021-09-28,0,0,0,1923.38926,516.05475,102.57305,20.45801,20.863215,20.892475,21.02921,0,0,0
