,16000,17000,18000,18500,19000,19500,20000,20500,21000,21500,22000,23000,24000
2022-06-20,0,0,0,0,0,786.522815,583.47652,375.09009,224.66268,110.573705,81.74888,20.65323,10.279955
2022-06-21,0,0,0,0,0,0,780.62488,393.39044,72.15509,31.30806,10.277805,10.67471,10.780725
