,19000,19500,20000,20500,21000,21500,22000,22500,23000,24000
2022-08-21,0,0,0,1004.83133,735.64304,379.199275,140.233795,21.44605,21.5484,10.700445
2022-08-22,0,0,0,784.72893,449.1278400000001,128.13042000000002,21.182330000000004,10.592105,10.666055,0
