,15750,16000,16250,16500,16750,17000,17250,17500,18000
2022-12-26,0,851.393135,0,370.90658,186.01781,50.73843000000001,16.829790000000003,8.412595,0
2022-12-27,0,0,0,319.53877,25.045335,8.329915000000002,8.380025,8.43786,0
