,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000
2022-01-09,0,0,0,0,0,1150.681675,544.32417,188.70993,106.0261,21.205015
2022-01-10,0,0,0,1115.78712,1061.71598,578.82398,209.24625,20.859955000000003,20.82729,21.053885
