,28000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000
2021-06-28,0,0,0,0,2011.43188,1067.0596799999998,568.6274549999999,258.29504999999995,103.08012,51.53763,34.60706,17.073205
2021-06-29,0,0,0,0,3277.304555,1276.04876,1078.7913,450.07975,107.86941,18.01851,18.20019,17.455935
