,14000,15000,16000,17000,18000,19000,19750,20000,20250,20500,21000,21250,21500,21750,22000,22250,22500,23000,23500,24000,24500,25000,25500,26000,26500,27000,27500,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000
2023-02-16,0,0,0,0,0,5800.85013,0,0,0,0,0,0,0,0,0,0,0,1708.1956799999998,1321.0988,1097.050785,870.39614,705.6077999999999,757.285515,639.490315,466.41348,368.788555,454.47988,236.5226,205.12854500000003,171.16119999999998,108.650205,85.367625,73.60935,48.91656,49.76774,0,37.27083,0,0,0,0
2023-02-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2277.64512,0,0,1630.166425,1835.92293,1792.477675,1628.525845,1242.9297350000002,1046.29305,790.38245,712.5755300000001,508.14897,543.66928,496.2954,243.2915,260.531775,133.992265,136.28417,99.13852,48.22786,61.954775,0,36.948915,24.62887,0,0,0
2023-02-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010.120075,1638.38045,1361.771865,1159.04444,987.1212,787.5385600000001,653.090645,541.84878,441.66312,409.65441,298.38648,184.6923,135.44949,110.903085,85.85388,86.12915500000001,49.6102,0,12.35294,24.61457,0,0,0
2023-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2103.85795,1527.105625,1258.295895,1386.370575,879.93216,680.9194,547.2047249999999,476.63265,363.1749,315.92587000000003,219.07575,276.05171,149.41296,85.20274,0,49.52956,49.83332,0,0,0,0,0,0
2023-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2176.181,1705.31844,1527.2731649999998,1253.2388050000002,999.618975,814.2898500000001,707.405625,661.17765,544.9070399999999,474.19782,285.18424500000003,223.49007,161.38876,138.028,100.07876,74.85561,49.5334,37.171935000000005,24.83471,0,24.79602,0,0
2023-02-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2196.542115,1731.9100999999998,1319.48315,1314.226965,1108.77885,740.4460599999999,633.8300800000001,512.01003,375.198425,379.50169,306.7155,182.39205,172.96216,97.76312,85.69393,49.24006,36.590340000000005,24.37188,0,12.187495,0,0,12.25808,0
2023-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1493.69598,1249.0737,1097.943665,907.396875,647.6922,568.79494,395.001915,308.70268,251.48991,203.680315,169.4105,107.65845,71.45382,59.9236,47.905800000000006,36.228525,23.810080000000003,0,12.09393,0,0,0,0,0
2023-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2681.4964,0,0,1466.351265,0,944.93164,755.3258999999999,560.0118150000001,455.70778,322.51284,262.13297,191.01824,154.586055,119.3793,96.08452,60.094875,35.69142,23.976830000000003,0,11.982165000000002,12.13889,0,0,0,0,0,0
2023-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1588.6266550000005,0,1192.57417,816.8266,635.1873,450.068775,395.67908000000006,254.78662,220.20848,162.32545,127.54973,93.11304,69.21756,57.25805,34.592895,23.24087,23.638,23.03282,11.58105,0,0,0,0,0,0,0,0
2023-02-25,0,0,0,0,0,0,0,3144.80439,0,0,0,0,0,0,0,0,0,793.7014800000001,575.71725,413.92854,335.34643,231.08990000000003,149.56447999999995,91.93192,92.54308,57.265525,46.00684,34.3896,22.90819,11.453245,11.48957,11.593105,0,0,0,0,0,0,0,0,0
2023-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905.3616,813.19674,537.8207299999999,410.486825,342.94167500000003,236.0579,140.60454,105.132375,82.4866,58.114650000000005,59.12705,35.473305,11.614825000000002,16.15586,9.23192,0,0,0,0,0,0,0,9.23192,0
2023-02-27,0,0,0,0,0,4798.68574,0,0,0,0,0,0,0,0,0,0,1137.633,1022.37528,604.1867,505.158625,376.58816,234.7668,188.4472,129.15111,93.2846,70.23725999999999,46.4627,34.828725000000006,23.33545,11.704955,11.68753,0,0,0,0,0,0,0,0,0,0
2023-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1052.6789,788.1359800000001,521.602425,347.20935,268.123995,150.96418999999997,140.98326,81.508105,46.30946,34.835715,34.825905,35.125005,11.717165,11.73951,11.68866,11.765825,0,0,0,0,0,0,0,0,0
2023-03-01,0,0,0,0,0,0,0,3676.536315,0,0,0,0,0,0,0,0,0,1012.51541,693.75622,456.926145,390.5455950000001,235.3516,189.05968,105.37969499999998,81.971575,58.841375,47.27648000000001,47.64876,23.75907,11.85753,11.887055,0,0,0,0,0,0,0,0,0,0
2023-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081.73508,854.8883999999999,575.14485,363.580245,234.8878,164.50209999999998,93.77568,58.61285,46.99926,35.18754,35.16603,23.4703,11.69415,11.694135,0,0,0,0,0,0,0,0,0,0,0
2023-03-03,0,0,0,0,0,3412.3522000000003,0,3005.76356,0,0,1354.6758,0,1001.7621,0,656.15906,0,424.75032,257.24902,145.40018999999998,78.19535499999999,66.75411,33.53901,33.442080000000004,33.500295,11.196055,11.20474,11.188515,11.100065,11.190525,0,11.163785,0,0,0,0,0,0,0,0,0,0
2023-03-04,0,0,0,0,0,0,0,0,0,0,0,0,1061.4981750000002,0,636.46998,0,368.29551,166.680525,111.62865,55.577675,33.46683,22.2112,22.36125,11.112585,11.111675,11.17489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-05,0,0,0,0,0,3375.41776,0,0,0,0,0,0,983.67412,0,637.7325300000001,0,369.906405,179.0064,112.51355,44.84266,22.41916,11.215700000000002,11.20544,11.196875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06,0,0,0,0,0,0,0,0,0,0,0,0,1102.65092,0,615.654325,0,313.71354,168.047175,67.26942,33.637605,22.3974,22.58,11.20909,11.19587,11.19591,0,0,0,11.19254,0,0,0,0,0,0,0,0,0,0,0,0
