,12000,16000,18000,20000,22000,24000,26000,28000,30000,32000,34000,36000,38000,40000,42000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,55000,56000,58000,60000,62000,64000,65000,70000,75000,80000,85000,90000,95000,100000,110000,120000,140000,160000,200000,300000,400000
2020-12-24,0,10951.182239999998,0,8946.903885,0,7687.541775000001,0,5336.731204,0,5881.41672,0,0,0,4609.32326,0,0,0,0,0,3893.726515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-25,0,0,0,9495.60711,0,8622.012525,7946.168500000001,7381.154159999999,0,6148.82268,0,0,0,4888.042,0,0,0,0,0,4158.9507,0,0,0,0,0,0,0,0,0,0,0,2908.4099799999995,0,0,0,2358.50784,0,0,0,1666.457725,0,1394.78273,0,0,0,0,0
2020-12-26,0,11557.397550000002,0,10654.8246,0,0,9565.94269,8247.7584,0,7311.906250000001,0,0,0,6091.1484,0,0,0,0,0,4501.245059999999,0,0,0,0,0,0,0,0,0,0,0,3648.691620000001,0,0,0,2643.55886,0,0,0,2349.48207,0,1577.29145,1340.81652,0,0,0,0
2020-12-27,0,13493.2096,0,0,0,11015.109880000002,0,8622.34646,0,7592.797399999999,0,0,0,6422.8752,0,0,0,0,0,5488.389195,0,0,0,0,0,0,0,0,0,0,0,4203.05485,0,0,0,2936.9424000000004,0,0,0,2452.30048,0,2052.93936,1441.41525,0,0,0,0
2020-12-28,0,0,0,0,0,0,9135.3159,8548.06191,0,8019.629639999999,0,0,0,6145.717365,0,0,0,0,0,4957.86865,0,0,0,0,0,0,0,0,0,0,0,3909.43594,0,0,0,3012.63411,0,0,0,2268.51576,0,1975.27634,1448.58564,0,0,0,0
2020-12-29,0,0,0,0,0,0,0,8719.8309,0,7618.673894999999,0,0,0,5940.31944,0,0,0,0,0,4945.72309,0,0,0,0,0,0,0,0,0,0,0,3746.69379,0,0,0,2703.27438,0,0,0,2336.21535,0,1821.134475,1415.68406,1081.142,0,0,0
2020-12-30,0,0,0,0,0,0,10887.1444,9870.28538,0,8615.525459999999,0,0,0,6265.55856,0,0,0,0,0,6183.97065,0,0,0,0,0,0,0,0,0,0,0,4426.50234,0,0,0,3640.44618,0,0,0,2580.20581,0,2107.54324,1589.31025,1298.78055,0,0,0
2020-12-31,0,0,0,0,0,0,0,9871.843015,0,8923.89645,0,0,0,7387.706160000001,0,0,0,0,0,6064.59315,0,0,0,0,0,0,0,0,0,0,0,4828.135365,0,0,0,3725.46702,0,0,0,2827.83402,0,2475.1405,1746.191535,1540.286,0,0,0
2021-01-01,0,0,0,0,0,0,0,10152.894945,0,9355.53774,0,0,0,7254.78368,0,0,0,0,0,6542.191975000001,0,0,0,0,0,0,0,0,0,0,0,4617.699975,0,0,0,3574.66954,0,0,0,2745.17496,0,2069.288505,1673.77935,1380.13385,0,0,0
2021-01-02,0,0,0,0,0,12848.15741,11835.54498,12316.5262,0,11099.05217,0,0,0,8940.351330000001,0,0,0,0,0,7474.470120000001,0,0,0,0,0,0,0,0,0,0,0,5804.24464,0,0,0,4549.829205,0,0,0,3513.9221,0,2868.37477,2247.385,1768.30005,1272.42772,0,0
2021-01-03,0,0,0,19646.495439999995,0,0,13971.19116,14679.04541,0,11816.011165,0,0,0,10124.9081,0,0,0,0,0,8461.970930000001,0,0,0,0,0,0,0,0,0,0,0,6635.737325,0,0,0,5350.13694,0,0,0,4110.7953,0,3346.725375,2392.6392399999995,2177.225895,1565.98329,0,0
2021-01-04,0,0,0,0,0,12163.5089,11527.046224999998,10819.865475,0,11777.86224,0,0,0,9045.68696,0,0,0,0,0,7400.2248,0,0,0,0,0,0,0,0,0,0,0,6231.2115,0,0,0,5042.37882,0,0,0,4147.7956,0,3141.817,0,2184.75613,1637.9698399999995,0,0
2021-01-05,0,0,0,17075.55904,0,0,0,0,0,11724.3792,0,0,0,10374.60097,0,0,0,0,0,9584.075674999998,0,0,0,0,0,0,0,0,0,0,0,6975.138239999999,0,0,0,5831.4658,0,0,0,4617.757345,0,3997.2264,3301.42798,2447.46443,1874.4099,0,0
2021-01-06,0,0,0,0,0,17856.197529999998,0,14923.7176,0,15698.8141,0,0,0,13259.74468,0,0,0,0,0,11229.166935,0,0,0,0,0,0,0,0,0,0,0,8699.08539,0,0,0,6884.248525000001,0,0,0,5814.6646200000005,0,4425.48096,3170.7441,3137.0151,2546.1394,0,0
2021-01-07,0,0,0,0,0,0,18376.681575,0,0,18580.779425,0,0,0,15994.176,0,0,0,0,0,14355.19652,0,0,0,0,0,0,0,0,0,0,0,10462.738200000002,0,0,0,9348.330284999998,0,0,0,6473.08584,0,5824.009345,4991.97952,4068.06712,3011.8704,0,0
