,28000,29000,30000,31000,32000,33000,34000,35000,36000
2021-07-23,0,0,0,0,1712.66772,940.674,351.65697,99.95928,16.209385
2021-07-24,0,0,0,0,2046.549,843.048,185.55394,34.18254,16.98207
