,16000,17000,17500,18000,18500,18750,19000,19250,19500,19750,20000,20500,21000
2022-09-19,0,0,0,1197.993125,877.5689649999999,0,643.5194700000001,0,352.61496,0,117.23934,48.88077500000001,9.6243
2022-09-20,0,0,0,0,511.07031,226.21728,103.77983,28.30827,18.87436,9.441245,9.53018,9.65459,0
