,11000,12000,13000,14000,15000,16000,17000,17500,18000,18500,19000,19500,20000,20500,21000,21500,22000,22500,23000,24000,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000,35000
2022-06-23,0,0,0,0,0,0,0,0,0,0,0,0,2217.4834,0,1555.71347,0,1087.3746,0,812.2252599999999,479.21512,370.08475,231.69388,158.3721,102.002,82.92636,62.26134,0,0,0,0,20.99314
2022-06-24,0,0,0,0,0,0,0,0,0,0,0,0,2124.39094,0,1722.7557900000002,0,1126.38044,0,817.31727,582.648612,402.94155,268.15900000000005,192.00717,128.84682,96.059475,63.9105,53.42037500000001,31.381365,31.897395,20.90402,21.21716
2022-06-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642.541975,1292.7546,1079.96221,1044.51242,876.78664,611.188485,386.71416,246.864865,149.2204,105.4373,52.360425,53.036575000000006,0,0,0,21.46713,21.43531
2022-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0,2021.73111,1600.05791,1428.3663,1246.84326,1006.00868,819.2884700000001,540.76983,373.4384500000001,245.87046,160.1403,117.546275,0,0,0,0,0,21.24798,10.868
2022-06-27,0,0,0,0,0,0,4707.593000000001,0,0,0,0,0,2335.94739,1554.3285,1342.85517,1066.00674,972.780465,727.9664000000001,616.2216649999999,407.08785,261.253625,176.87743500000002,113.838945,82.80136,0,51.60657500000001,0,0,0,0,0
2022-06-28,0,0,0,0,0,0,0,0,0,0,2413.3473000000004,1873.14591,0,1217.8332,982.123545,835.9932800000001,617.61951,528.59456,428.7286500000001,243.7872,162.9588,100.9734,91.709685,60.75165,52.101875,41.20356,0,0,0,0,0
2022-06-29,0,0,0,0,0,0,0,0,0,0,0,1612.9519349999998,1381.7641900000003,1058.8287,872.83533,749.6666199999999,508.32618,420.49644,365.34996,213.434025,121.27692,90.325845,50.303375,30.144060000000003,0,20.05427,0,0,0,0,10.132235
2022-06-30,0,0,0,0,0,0,0,0,1809.56832,1448.30147,1185.02748,955.228205,1165.11194,961.13226,762.536005,461.27112000000005,347.66532,249.72961,179.06920499999998,113.25798000000002,75.49508,56.6157,47.6236,28.53111,0,19.12187,0,0,9.427705,9.427705,9.530245
2022-07-01,0,0,0,0,0,0,0,0,0,0,1317.17143,1197.510165,908.96543,751.897685,500.50988,407.19504000000006,281.24113,223.33276,144.102825,96.9274,48.64335,38.8772,19.35467,9.743655,9.73828,9.675685,0,0,0,0,0
2022-07-02,0,0,0,0,0,0,0,0,0,0,1211.874005,1030.907015,702.5922599999999,576.366,423.09564,316.76865,260.12799,182.637975,145.08675,67.28344,38.592940000000006,28.99641,19.19917,0,0,0,0,0,0,0,0
2022-07-03,0,0,0,0,0,0,0,2070.07786,0,1406.78366,1416.4578749999998,994.0452749999998,645.2462200000001,578.5683,508.0597599999999,359.25409,200.10501,185.63152,115.73046,57.07986,47.712125,0,9.662515,9.66422,0,0,0,0,0,0,0
2022-07-04,0,0,0,0,0,0,0,0,1738.67603,1790.4340999999995,1524.94188,1477.92369,1071.119755,900.408105,663.21222,450.1613249999999,385.27991,283.69460000000004,202.70810000000003,100.64595,49.40045,0,0,0,0,9.915515,0,0,0,0,0
2022-07-05,0,0,0,0,0,0,0,0,2014.82111,1576.5078600000002,1838.69936,1072.76383,782.2708,794.834405,702.6701250000001,584.3112560000001,407.7746,297.27668,214.89940500000003,91.20609,50.45465,50.7226,30.497805,10.075465,0,0,0,0,0,0,0
2022-07-06,0,0,0,0,0,0,0,0,0,0,1842.703918,1203.12478,1232.817,978.83915,730.58574,391.91685,369.88092,256.5115,195.62229,92.027025,50.92495,30.6993,10.234925,10.1555,10.155535,0,0,0,0,0,0
2022-07-07,0,0,0,0,0,0,0,0,3484.01416,0,0,1427.846,1979.64093,1611.9177599999998,1324.5430199999998,973.39725,769.92045,541.33425,423.505485,183.35384,107.8462,65.06151,21.82858,0,10.83363,0,0,0,0,0,0
2022-07-08,0,0,0,0,0,0,5139.57924,0,0,0,2891.3681300000003,2524.2702000000004,1849.03612,1552.8048249999997,1223.19562,914.4282,676.6286299999999,492.87015,316.58169000000004,130.56792000000002,54.844925,21.86746,10.939435,33.623175,0,10.927255,0,0,0,0,0
2022-07-09,0,0,0,0,0,0,0,0,0,3091.083275,2869.54303,0,1794.58699,1406.5636,1007.66966,700.706175,531.5284800000001,336.07193,239.75171,86.70400000000001,32.41464,10.74124,10.81555,0,0,0,0,0,0,0,0
2022-07-10,0,0,0,0,0,0,0,0,0,0,2147.02962,0,0,834.4867999999999,595.03041,364.059675,207.4534,145.72131000000002,83.29936000000001,31.254135,31.618065,10.38688,10.66981,0,10.4903,0,0,0,0,0,0
2022-07-11,0,0,0,0,0,0,0,0,0,0,1154.11068,881.8823199999999,559.82668,319.09520000000003,179.53371,109.865085,70.01687,39.94634,19.9706,10.160575,9.98313,9.950325,10.25258,10.01019,0,0,0,0,0,0,0
2022-07-12,0,0,0,0,0,0,0,0,0,0,764.9431750000001,473.698435,290.9154,144.776325,77.19816,48.4213,38.77828,19.41871,9.704285,19.70804,0,9.93893,9.91511,0,0,0,0,0,0,0,0
2022-07-13,0,0,0,0,0,0,0,0,0,880.3268400000001,1026.216295,914.31495,474.889175,232.103695,131.53998,60.60396,30.28191,9.944615,10.07176,10.03244,9.492835,0,0,0,0,0,0,0,0,0,0
2022-07-14,0,0,0,0,0,0,0,0,0,2042.87231,1574.961345,1242.8724,574.28784,195.452525,30.80025,10.24499,10.239585,10.265965,10.37426,10.32635,10.286945,0,0,0,0,0,0,0,0,0,0
