,24000,26000,27000,28000,29000,30000,31000,32000,33000,34000
2021-07-20,0,0,0,0,1067.98536,536.29308,178.51086,59.216440000000006,29.83096,14.887775
2021-07-21,0,0,0,0,2487.4919600000003,1713.38274,1089.94106,287.06319,64.2131,15.93472
