,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000,31000,31500,32000,32500,33000,33500,34000,34500,35000,35500,36000,36500,37000,37500,38000,38500,39000,39500,40000,40500,41000,41500,42000,42500,43000,43500,44000,44500,45000,45500,46000,46500,47000,47500,48000,49000,50000,51000,52000,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000,64000,65000,66000,67000,68000,69000,70000
2023-12-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2721.41928,0,2015.50258,1584.75888,1364.86614,1142.85938,1036.0802199999998,743.9776300000001,684.74328,0,506.0342700000001,418.027075,308.15603,206.263401,167.067228,0,163.772323,0,0,61.41912000000001,0,44.15578,48.516248,17.527328,0,17.657632000000003,13.243512,8.828662,4.406759,4.424453,0,0,4.383864,0
2023-12-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4736.1888,0,0,0,0,0,2372.6817,0,1645.3226249999998,1422.845125,1111.93464,961.26558,852.382635,701.4352,569.06629,481.52136999999993,416.118715,374.02567,264.2595,188.23211300000003,161.823311,122.653356,96.326736,78.81080399999999,61.296494,43.84017,0,0,17.542768,13.134624,13.125378,8.750176,0,4.381489,0,0,0,0,4.392949,0
2023-12-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1870.2593,1385.6009800000002,1359.7547700000002,1000.88968,968.480825,608.6604,680.692815,578.5126200000001,432.957315,371.07144,244.65018,267.43509,226.185465,181.47786800000003,167.314973,122.01237,118.342707,74.12643,65.816304,93.27931800000002,76.301298,50.561148,52.066728,20.270115,16.476628,16.467884,12.694520999999998,8.23925,4.186784,4.236115000000001,4.073332,0,4.203144,4.207391,0,0,0,0
2023-12-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3712.05383,0,0,0,2252.21904,1444.95225,1264.32138,1079.50492,872.14176,618.72885,560.5657649999999,392.342875,329.71432,247.3593,206.68185000000005,190.692218,157.787096,137.0259,101.689125,103.08885,82.44512,65.97435200000001,53.64721699999999,49.573668,33.011416,0,24.666156,16.587204,0,8.180624000000002,0,4.184808,0,4.171027,0,0,0,0,0,0,0,0
2023-12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2721.05763,2320.2817,2445.03096,2036.1483,2014.22376,1393.8349750000002,1158.24033,945.7305,752.2856250000001,622.7487550000001,540.7971249999999,408.41621,322.818975,302.62498,206.6928,216.6948,150.56531,125.78996499999998,90.683943,77.416686,64.502055,33.664904,25.259808,21.04102,0,16.833720000000003,8.666822,8.635476,12.841716,8.20659,0,0,0,0,0,0,0,0,0
2023-12-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3836.43133,0,2951.8431,2476.2501500000003,2112.1925300000003,1677.24375,1399.61965,1165.18014,882.6937150000001,666.26471,537.495,409.953215,321.72982499999995,236.452095,189.169596,150.633245,120.51578,98.952233,73.239893,73.35397999999999,47.31507,30.126635,30.150484,25.450494,17.174892000000003,12.881169,8.56685,0,8.547148,4.245174,4.170514,0,0,0,0,0,0,0,0,0
2023-12-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3786.6258,0,0,0,0,1571.996625,1240.81189,901.48253,736.63415,503.07504,377.5761,359.18271500000003,232.054845,167.99732,126.43116,83.93778,96.884004,58.720214000000006,54.737709,45.944437,41.73838,29.286215,29.526231,16.717692000000003,12.570153,12.746459999999995,8.534772,8.566444,8.533544000000001,4.260408,4.267009,0,0,0,0,0,0,0,0,0,0,0
2023-12-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4281.19347,0,0,2464.548255,2181.992685,1757.74329,1418.6774300000002,1059.361,759.44916,614.6724,466.81909999999993,296.40324,203.076672,156.66843400000002,135.724384,106.6348,72.00156199999999,50.80608,42.49354,42.17381,42.50303,29.7535,21.330845,12.670184999999998,8.449202000000001,4.233837,4.213467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1954.36387,0,1116.87147,848.4687600000001,685.7685450000001,520.7715000000001,289.2848,401.08829,169.343038,129.22678599999998,82.70898,66.58824,53.823159,58.927106,38.001933,29.54588,21.105765,12.477474,12.546198,8.318534,4.158087,4.191174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1367.9457,2252.60865,1919.5299,1425.558665,1086.73605,766.24776,597.0432999999999,405.347045,298.12447,213.0971,166.230714,119.26866,85.37872,46.802569000000005,55.40952299999999,16.475392000000003,16.956772,12.783807,8.239968,8.260136000000001,4.118328,8.21113,0,4.1098360000000005,0,4.117293,4.245424,4.11704,0,0,0,0,0,0,0,4.126867,0,0,0
2023-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4697.6711000000005,0,0,0,2692.289375,1611.59254,1538.57736,718.27907,464.77211,317.33715,211.4866,114.247665,80.30351900000001,83.96692,55.006029,42.309,37.643112,29.619688,51.542328,20.983125,8.486636,12.779163,0,8.603152000000001,0,4.30893,0,0,4.308936,0,4.308791,0,0,0,0,0,0,0,4.304212000000001,0,0,0
2023-12-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6024.118440000001,0,0,0,0,0,3515.5096000000003,2543.9544,2022.19293,1677.266745,1789.81083,915.35115,478.36151,304.63307000000003,218.23605,108.9868,122.336984,43.63892,21.745925,52.396452,39.44952,13.093737,13.204506,13.249304999999998,8.825414,4.368364000000001,4.283193,4.395138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096.929,3376.25365,2614.4598,1999.7787,1930.1238,1313.388,966.94994,504.930845,162.384379,57.002855,61.564188,17.564584,13.180967999999998,4.386954,4.393888,4.390412,4.394856,4.371698,4.369707,4.415398000000001,0,4.397505000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
