,25000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,48000,50000,52000,54000,55000,56000,58000,60000,65000,70000,75000,80000,90000,100000,110000,120000,140000
2021-10-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11964.251775,10163.04218,0,0,6169.224179999999,4505.952955,3170.45258,2805.50385,2078.15378,1322.11799
2021-10-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12873.829125,0,9236.67092,0,6148.044285,4949.73631,3669.640065,2612.7901800000004,2053.6233300000004,1278.26397
2021-10-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9057.01839,0,6539.458,4651.773195,3349.46754,2505.789675,1723.52152,1013.607375
2021-10-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11596.7232,9782.670315,8177.9497,0,5713.712865,4304.0438,3070.982,2234.990995,1687.7773,1000.27092
2021-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11564.433945,9603.14207,7560.0135,0,5715.54093,3552.32592,2585.7429250000005,2393.691685,1466.50248,973.80336
2021-11-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10805.8953,9149.86944,0,6409.660860000001,4451.867700000001,3081.56875,2318.7574,1690.05393,791.2257500000001
2021-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11088.07614,9149.7285,8357.880930000001,0,5266.515,3460.06752,2777.25932,1707.7590750000002,1319.1288600000005,850.2736050000001
2021-11-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11370.766,9224.3085,7412.4963,0,4966.55874,0,2296.733625,1659.51477,1167.78484,612.4851
2021-11-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11409.2571,8902.271159999998,7119.66177,0,4788.635805,3117.33318,2215.454703,1491.9845850000002,1127.601455,616.1236
2021-11-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10860.70041,8767.072799999998,7130.22102,0,4866.43191,3106.43958,2276.65366,1596.8716399999998,1199.064165,0
2021-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10100.4897,7748.4825,0,5404.778359999999,3719.57004,2546.73477,1792.09995,1386.65692,685.19198
2021-11-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12067.62756,11146.62615,0,7558.999840000001,4957.896774999999,3229.583874,2775.76191,1788.72516,1011.1665
2021-11-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16144.404589999998,12407.62104,10395.703995,0,7330.805754999999,5065.023056,3294.6482250000004,2530.468125,1667.7815,967.049225
2021-11-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14653.6786,10908.156,8857.879920000001,0,5350.2220800000005,3832.95624,2648.2884000000004,1846.37364,1821.275305,775.2544800000001
2021-11-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10674.37624,8699.008185,0,5586.854119999999,0,2539.8165,1653.095385,1237.99972,679.647675
2021-11-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12459.91796,10436.387,8331.676465,0,5432.4222500000005,3395.0826,2560.8644,1755.379175,1285.2710000000002,668.30316
2021-11-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9646.838388,7874.694930000001,0,5325.8958600000005,3639.03731,2477.79147,1737.69732,1321.75718,703.3675
2021-11-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10329.54538,8539.60211,0,5439.876120000001,3585.63189,2451.91352,1818.943,1308.3708,718.45741
2021-11-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9399.30348,7607.222559999999,0,4775.082,3356.91668,2039.23552,1408.3916,1024.2848,644.0384
2021-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9061.53472,8190.5721,5627.90972,0,3669.275995,2377.03206,1504.58425,1087.10478,722.02824,516.45745
2021-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9853.00848,6593.9535,5721.8386,0,3279.24905,2303.53508,1587.497075,1177.4919,814.366845,482.95832
2021-11-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9596.36115,0,0,7416.6567,5797.7055,4526.455725000001,0,2729.76384,1917.618725,1325.98151,1126.59493,796.40172,433.25835
2021-11-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9088.49532,0,0,7385.5262,6403.1319,5009.7021,0,3116.5462,1999.90842,1362.95629,899.2024299999999,697.31052,464.25544
2021-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10108.28754,0,0,9120.944175,6982.614990000001,5091.073829999999,0,3162.50676,2120.78633,1372.490475,1013.96381,790.333605,445.8756
2021-11-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11654.8497,0,0,8509.418595,6579.047465000001,5079.80156,0,3103.7244,2087.5963500000003,1298.15774,947.82544,743.4468750000001,0
2021-11-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8950.5248,0,0,8501.32944,5847.39174,4210.8645,0,2598.93054,1596.90858,1101.42708,765.709065,579.5615,365.48408
2021-11-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9201.068775,0,0,7527.73591,5785.092140000001,4551.16077,0,2666.8786950000003,1560.804575,1177.48269,807.11708,605.3376,374.423985
2021-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9918.868345,0,0,7525.6398,5746.8422550000005,4201.34482,0,2538.53276,1629.93495,1084.5485,704.678375,508.88277,342.77106000000003
2021-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9368.584715,0,0,8415.039675,6179.13289,4859.620425,0,2838.14832,1748.24021,1119.9398,737.28425,592.4536,354.49122
2021-11-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7505.963520000001,0,0,5238.478050000001,3752.4851,3004.98275,0,1536.45609,977.02956,651.0894,433.586,352.87486,189.263725
2021-11-27,0,0,0,0,0,0,0,0,0,0,0,17268.103544999998,0,0,0,0,0,0,0,10270.605,0,0,7551.695340000001,0,0,5659.97257,4109.13075,2970.64152,0,1589.82031,1019.10506,656.52516,468.467045,354.049215,220.23188
2021-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7724.75127,0,0,6852.4188,5026.2564,3862.2987,0,2201.058475,1315.04731,746.9538699999999,571.7655000000001,367.565835,219.9264
2021-11-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7348.36032,5343.503519999999,4137.568155,0,2183.135625,1032.99048,759.1362999999999,456.67672,379.342535,258.082785
2021-11-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10274.586175,0,0,6947.16176,5245.83514,3708.78235,0,2083.511612,1177.985965,686.9246400000001,457.6756,314.69267499999995,143.04515
2021-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6353.54272,4890.579199999999,4096.273300000001,0,1786.8627,1056.7851199999998,628.4990799999999,340.35972000000004,226.48192000000003,176.13846
2021-12-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6366.8953,4222.027499999999,3155.52796,0,1733.08015,863.101752,573.5212,395.80597,225.72944,169.94796
2021-12-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6077.7789,0,0,4498.84807,3053.62167,1952.28021,1442.9701799999998,1043.906175,582.63876,483.45994,241.48071,187.82057,107.32658
2021-12-04,0,18022.1148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6139.85,0,0,4226.25156,0,0,2815.8141,1861.00554,1248.774015,989.9216,658.71522,384.23376,213.915555,168.693735,148.1262,97.51218
