,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000
2022-01-29,0,0,0,0,0,1278.40288,1005.55286,209.371745,57.116475,19.014555,19.346965
2022-01-30,0,0,0,0,1697.4315,1100.16343,227.82498,19.03495,19.12132,19.15734,0
