,2500,3000,3500,4000,4500,5000,6000,7000,7500,8000,8500,8750,9000,9250,9500,9750,10000,10500,11000,11500,12000,13000,14000,16000,18000,20000,22000,24000,26000,28000,30000,32000
2020-01-01,0,0,0,0,0,0,2131.34355,1601.94726,0,1242.02063,0,0,998.73735,0,0,0,796.79782,0,0,0,515.8174449999999,0,397.38655,0,0,198.271425,0,0,0,0,0,0
2020-01-02,0,0,0,0,0,0,0,1460.4513,0,1121.6530300000002,0,0,908.9015,0,0,0,743.501755,0,0,0,473.04676,0,340.59067,0,194.48828,161.51198,0,0,97.0697,0,80.01838,0
2020-01-03,0,0,0,0,0,0,0,1639.25528,0,1323.6168,0,0,1034.943525,0,0,0,844.6382000000001,0,0,0,556.01883,0,398.276735,292.6416,227.07407,177.88421,0,0,0,109.0266,0,76.74975
2020-01-04,0,0,0,0,0,0,0,0,0,1370.765675,0,0,0,0,0,0,875.858385,0,0,0,0,0,422.694575,0,0,0,0,146.2706,0,0,0,84.11882
2020-01-05,0,0,0,0,0,0,0,1798.6171349999995,0,1412.1826,0,0,1132.3984799999998,0,0,0,909.15132,0,0,0,614.5062,0,417.64408,319.55493,0,190.177725,175.44865,0,0,0,96.03984,96.63485
2020-01-06,0,0,0,0,0,0,2545.28,2037.51112,0,1559.7470400000002,0,0,1255.8325,0,0,0,1015.60668,0,0,0,645.13553,0,446.59342,380.31693,261.303,215.1237,179.47772500000002,0,133.75005000000002,123.7744,105.50498,94.210375
2020-01-07,0,0,0,0,0,0,2512.496805,2176.95692,0,1812.1905,0,0,1501.85405,0,0,0,1366.91003,0,0,0,964.119,0,718.0083749999999,448.700295,351.17288999999994,299.58,242.919,228.39012,151.783125,0,0,113.5267
2020-01-08,0,0,0,0,0,0,0,2525.987975,0,1839.58757,0,0,1653.633555,0,0,0,1262.2664,0,0,0,855.8502,0,617.4476,461.27478,357.718145,290.0322,0,0,229.9935,0,171.16311000000002,120.82185
2020-01-09,0,5069.46987,0,0,0,0,0,2175.85044,0,1777.69218,0,0,1327.3413,0,0,0,1139.7456,0,0,0,762.68256,0,551.8612750000001,413.03006,334.795875,253.22635,0,0,0,0,0,101.29119
