,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000
2021-06-27,0,0,0,0,1213.0043,1282.89786,1284.18527,656.76274,310.80798,119.776125,51.843825
2021-06-28,0,0,4128.90236,0,0,1818.6336,794.26199,172.0131,86.179675,17.174865,17.362405
