,21000,21500,22000,22250,22500,22750,23000,23250,23500,23750,24000,24250,24500,24750,25000,25250,25500,26000,26500,27000,28000
2023-02-17,0,0,2631.06473,0,0,1093.48486,0,1231.5248150000002,731.6645,650.7513,531.77784,626.5959449999999,429.7735750000001,357.35569000000004,270.7078,209.29788,147.6291,98.6372,61.320525,36.852015,12.33415
2023-02-18,0,0,2689.05398,0,0,0,0,0,0,871.0613699999999,0,543.0227,221.74542,98.5884,36.96657,12.3221,12.311585,24.68593,12.294905000000002,12.272275,12.31907
