,26000,27000,28000,29000,30000,31000,32000,33000,34000,35000,36000
2021-07-17,0,0,0,0,0,819.9947599999999,252.30336,78.896925,47.470455,15.900495,0
2021-07-18,0,0,0,0,1660.4784,711.752175,110.45104,47.28165,15.72167,16.051365,0
