,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000
2021-01-23,0,0,0,0,881.4555750000001,465.602975,291.31911,178.02025999999998,64.28288,32.3626,16.14414,16.48537
2021-01-24,0,2721.3715100000004,1320.8158500000002,1251.54471,500.75602,128.87456,31.80882,15.934815,16.013535,15.949195,32.26961,16.132545
