,24000,26000,27000,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000
2021-06-22,0,0,0,0,4272.7702500000005,3325.105815,2231.5838800000006,1105.7277600000002,630.28212,322.4287,162.778,98.09901,0,15.96543
2021-06-23,0,0,0,0,4814.4822,3780.47264,2474.66656,1186.78356,651.6414450000001,252.7746,50.29524000000001,16.73929,16.840525000000003,17.394544999999997
