,14500,15000,15500,15750,16000,16250,16500,16750,17000,17250,17500
2022-12-29,0,0,0,0,0,415.617,174.29821500000003,58.190895000000005,16.599040000000002,8.312059999999999,8.2889
2022-12-30,0,0,0,0,486.3488,280.99198,149.40945,8.29782,8.292945,8.294450000000001,0
