,30000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000
2021-05-28,0,0,0,1653.7904,1328.595375,966.96288,499.0125,248.93806,87.338075,53.506395000000005,36.20958,55.566045
2021-05-29,5069.410249999999,0,1198.069265,703.37796,543.2533,86.52277500000001,17.39749,17.293905,17.00226,16.982590000000002,18.169675,36.90403
