,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000
2022-03-20,0,0,0,0,762.462145,435.691095,186.11901,62.100855,20.695725,20.88871
2022-03-21,0,0,0,1065.66252,266.43487,20.551685000000003,20.55517,20.47505,0,20.655245
