,10000,11000,12000,13000,14000,15000,16000,16500,17000,17500,18000,18500,19000,19500,20000,20500,21000,21500,22000,23000,24000,25000,26000,27000,28000,29000
2022-09-22,0,0,0,0,0,0,0,0,0,0,0,0,1253.37696,0,838.5343999999999,0,599.8183799999999,0,368.59525,212.99927,135.33583,87.174495,58.45548,0,0,19.19734
2022-09-23,0,0,0,0,0,0,0,0,0,0,1609.1657799999998,0,1260.35712,1101.71538,891.31164,0,435.55767,0,279.26333000000005,164.15489000000002,78.849834,57.87402,48.133975,18.74082,0,9.37161
2022-09-24,0,0,0,0,0,0,0,0,0,0,0,1352.368875,1149.896408,872.6384,746.0941799999999,0,408.596535,0,229.10556000000005,123.569485,76.31376,38.3221,0,9.51438,9.544805,0
2022-09-25,0,0,0,0,0,0,0,0,0,0,0,1255.17063,0,790.0200000000001,601.2048000000001,0,386.82229,0,209.06743,105.014745,66.75340000000001,28.61055,0,0,9.51425,0
2022-09-26,0,0,0,0,0,0,0,0,0,0,1838.08416,0,1151.83893,1010.105775,716.189625,0,381.9332,0,220.088495,124.33746,66.993465,38.43236,0,0,0,0
2022-09-27,0,0,0,0,0,0,0,0,0,0,0,0,1103.52772,926.67883,665.7045500000002,576.2702999999999,419.54506,305.75952,210.52779,113.7585,56.940990000000006,58.81686,0,18.97256,0,0
2022-09-28,0,0,0,0,0,0,0,0,0,0,0,1371.5898,1354.221513,1146.276495,908.77089,702.0,516.22318,368.76036,283.021005,155.19184,88.62777,48.718025,28.63965,0,0,0
2022-09-29,0,0,0,0,0,0,0,0,0,0,0,1683.33552,1356.02028,900.2229600000001,817.95252,559.5541300000001,436.250475,342.54622500000005,233.6856,126.27939999999998,58.50249000000001,52.854201,29.29914,0,9.588645,0
2022-09-30,0,0,0,0,0,0,0,0,0,0,1904.91518,0,1171.5183699999998,1290.252195,817.8110350000001,525.39219,349.09074,252.1337,174.99275999999998,87.51879,38.50486,19.680110000000003,20.04184,9.792785,9.645365,0
2022-10-01,0,0,0,0,0,0,0,0,0,0,0,1383.5235699999998,1062.3338,773.4916000000001,599.40453,396.57906,299.06877999999995,192.7902,125.185255,57.96609,38.81694,0,9.644475,0,0,0
2022-10-02,0,0,0,0,0,0,0,0,0,0,0,0,932.58172,654.7489350000001,525.32095,372.445515,298.68283,180.944315,123.82090499999998,67.17445000000001,0,19.24959,0,0,0,0
2022-10-03,0,0,0,0,0,0,0,0,0,0,0,1317.3228150000002,1090.21584,905.3145,647.82168,419.930905,304.388535,206.26095000000004,137.61418999999998,68.39525,29.44539,19.20397,9.543665,0,0,0
2022-10-04,0,0,0,0,0,0,0,0,0,0,2004.2778700000003,1663.2033600000002,1646.1842700000002,1138.671513,1017.457,720.253465,538.2452099999999,311.30913,253.82462500000003,132.18192,61.041720000000005,30.446595,9.80473,10.14374,0,0
2022-10-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1204.178255,847.4004000000001,574.695375,403.2934,260.80938,180.9801,70.53585,40.450120000000005,0,10.06142,10.026045,0,0
2022-10-06,0,0,0,0,0,0,0,0,0,0,0,0,1331.8420500000002,886.3523349999999,628.50438,398.8686,259.27798,159.20656,99.7288,29.925345,40.33088,10.06586,0,0,0,0
2022-10-07,0,0,0,0,0,0,0,0,0,0,1712.461625,1637.30384,890.9159280000001,566.28474,351.83808,205.305135,126.97958,78.12284,48.79560000000001,19.52853,9.718115,9.966245,0,0,0,0
2022-10-08,0,0,0,0,0,0,0,0,0,0,0,1160.87118,676.43485,465.93624,252.13942,145.4865,77.70756,48.171275,19.440330000000003,9.729895,9.74593,9.74372,0,0,0,0
2022-10-09,0,0,0,0,0,0,0,0,0,0,0,1056.97954,758.51178,495.66186,291.564,155.46592,87.50326499999998,68.22403000000001,48.624675,9.713715,9.747705,0,0,0,0,0
2022-10-10,0,0,0,0,0,0,0,0,0,0,0,981.82089,545.45352,335.50632500000006,172.69713,76.52992,47.907675,38.4462,19.27035,9.57427,9.66575,0,0,0,0,0
2022-10-11,0,0,0,0,0,0,0,0,0,0,1245.4676000000002,741.22971,417.94962,199.433745,104.55984,47.502075000000005,28.532925,19.0876,9.50355,9.519595,9.49553,0,0,0,0,0
2022-10-12,0,0,0,0,0,0,0,0,0,0,1237.37574,803.8930200000001,469.65079,220.31677,86.17058999999999,47.887150000000005,19.14271,9.5787,9.575075000000002,9.52558,0,0,0,0,0,0
2022-10-13,0,0,0,0,0,0,0,0,0,0,876.71844,953.11076,387.329,77.52744,19.40502,9.710865,9.719365,9.729985,9.46826,9.32033,0,0,0,0,0,0
