,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000
2022-01-08,0,0,0,0,1141.66444,1258.7922,737.816275,209.24505,147.68859,20.9105,21.008115000000004
2022-01-09,0,0,0,0,0,1772.506085,230.47101,20.98924,21.285875,20.962455,0
