,26000,27000,28000,29000,30000,31000,32000,33000,34000,35000
2021-07-19,0,0,0,0,1124.1248099999998,524.42331,216.02217,92.11041,46.093905,15.829515
2021-07-20,0,0,1828.006935,1030.583655,207.61699,29.59287,14.952845,14.901610000000002,14.89042,15.291875
