date,29500,29750,30000,30250,30500,30750,31000,31250,31500,31750,32000,32250,32500,32750,33000,33250,33500,33750,34000,34250,34500,34750,35000,35250,35500,35750,36000,36250,36500,37000,37500
2021-01-02,91.35,68.92,68.68,75.02,81.06,0.0,0.0,0.0,104.05,104.38,101.41,113.18,118.4,115.32,110.96,117.85,120.23,119.49,121.08,121.97,129.5,130.24,142.96,132.31,141.76,137.1,134.02,135.91,0.0,0.0,0.0
2021-01-03,0.0,0.0,0.0,0.0,0.0,115.15,150.35,98.76,131.86,136.74,69.31,141.47,116.07,125.34,160.03,128.25,123.43,117.48,118.86,118.2,107.9,120.33,120.59,150.25,119.88,113.84,111.62,141.1,120.54,144.35,144.3
