date,20000,20250,20500,20750,21000,21250,21500,22000,22500,23000
2022-10-30,0.0,0.0,0.0,45.29,45.68,54.38,55.01,58.96,64.7,73.11
2022-10-31,44.98,32.15,32.56,31.53,50.3,59.75,52.45,68.43,0.0,0.0
