date,27500,27750,28000,28250,28500,28750,29000,29250,29500,30000,30500,31000,31500,32000
2023-05-01,54.26,54.74,53.87,52.56,53.58,54.7,53.81,52.38,57.36,56.05,61.57,64.63,56.41,63.82
2023-05-02,0.0,57.69,57.2,56.3,54.51,52.47,53.69,55.91,55.73,56.37,56.14,63.01,0.0,0.0
2023-05-03,0.0,0.0,71.98,57.35,50.46,46.33,45.18,50.86,55.82,62.88,95.59,111.66,83.59,167.43
