date,62000,65000,65500,66000,66500,67000,67500,68000,68500,69000,69500,70000,70500,71000,71500,72000,72500,73000,73500,74000,75000,76000,77000,78000,79000,80000
2024-05-27,0.0,0.0,0.0,0.0,0.0,0.0,43.09,0.0,45.97,46.37,47.0,43.26,43.35,44.44,44.53,46.15,46.2,47.69,0.0,50.65,51.33,53.38,58.96,60.37,64.98,64.48
2024-05-28,75.27,63.15,56.83,54.16,58.91,55.25,46.81,46.36,45.17,48.09,47.31,47.03,49.11,50.39,54.73,47.99,50.33,54.59,55.96,56.65,60.5,63.53,62.86,0.0,0.0,0.0
2024-05-29,99.78,0.0,51.08,49.52,44.52,38.65,31.84,34.83,36.98,36.29,41.73,48.29,56.03,80.31,61.96,67.32,60.67,65.93,54.84,58.9,0.0,0.0,0.0,0.0,0.0,0.0
