date,5500,5750,6000,6250,6500,6750,7000,7250,7500,7750,8000,8250,8500,8750,9000,9250
2019-12-19,0.0,0.0,0.0,0.0,0.0,0.0,63.43,63.24,63.07,61.47,62.43,61.12,66.77,69.67,0.0,0.0
2019-12-20,0.0,0.0,0.0,67.02,63.02,59.01,54.71,57.9,53.68,55.09,56.48,62.93,60.23,67.67,0.0,0.0
2019-12-21,0.0,0.0,43.77,0.0,0.0,0.0,57.81,50.58,55.23,52.97,55.83,57.97,59.57,68.96,0.0,0.0
2019-12-22,0.0,0.0,0.0,0.0,0.0,50.26,53.46,53.02,53.0,52.62,51.17,54.12,57.65,58.41,62.09,0.0
2019-12-23,0.0,78.63,60.7,0.0,0.0,0.0,57.1,55.66,50.73,52.41,57.33,58.97,61.62,65.28,68.87,72.28
2019-12-24,0.0,0.0,0.0,0.0,0.0,0.0,48.98,46.71,48.12,51.15,56.14,55.7,57.4,65.41,65.2,71.96
2019-12-25,0.0,0.0,0.0,105.57,0.0,52.81,51.58,48.64,51.65,54.17,53.46,61.62,61.53,68.77,76.89,0.0
2019-12-26,0.0,0.0,0.0,0.0,64.85,0.0,54.92,55.37,55.73,60.8,59.51,62.71,65.11,78.59,78.67,85.5
2019-12-27,0.0,0.0,0.0,70.81,0.0,55.43,53.69,47.9,47.24,51.84,57.76,61.74,58.12,73.15,72.52,81.09
2019-12-28,0.0,0.0,0.0,0.0,116.02,0.0,49.52,44.91,44.71,46.75,52.03,57.87,69.42,73.3,75.71,0.0
2019-12-29,0.0,0.0,0.0,0.0,53.33,0.0,53.46,46.88,43.62,49.06,48.82,57.72,70.87,79.73,0.0,0.0
2019-12-30,0.0,0.0,0.0,0.0,0.0,52.47,50.64,45.45,51.69,54.66,63.91,62.92,74.26,98.69,89.62,111.06
2019-12-31,0.0,0.0,141.68,0.0,0.0,69.71,43.51,45.97,51.18,64.26,66.01,83.67,97.63,91.91,0.0,0.0
2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,59.09,48.89,54.5,63.81,0.0,85.37,0.0,0.0,0.0,0.0
2020-01-02,300.76,0.0,0.0,0.0,120.96,81.6,60.5,93.58,119.06,132.33,112.51,0.0,0.0,0.0,0.0,0.0
