date,9000,9125,9250,9375,9500,9625,9750,9875,10000,10125,10250,10375,10500
2020-05-16,46.62,79.55,70.19,67.91,61.61,68.75,65.78,78.06,85.1,90.0,90.93,100.41,0.0
2020-05-17,121.77,80.51,71.97,99.37,83.28,70.21,67.26,84.14,82.2,107.37,106.11,129.39,134.32
