date,78000,82000,83000,84000,84500,85000,85500,86000,87000,88000,89000,90000,92000,94000,96000,98000
2025-04-18,0.0,31.1,29.34,27.87,0.0,23.95,0.0,25.08,28.63,29.66,37.07,38.19,44.47,53.36,62.55,62.64
2025-04-19,49.26,38.71,33.18,29.35,0.0,26.51,0.0,28.08,29.73,36.36,41.65,44.33,44.57,56.66,0.0,0.0
2025-04-20,0.0,0.0,36.36,33.66,37.37,32.75,33.06,33.63,41.46,48.41,43.89,48.37,0.0,0.0,0.0,0.0
