,48000,53000,55000,56000,57000,58000,59000,60000,61000,62000,63000,64000,65000,66000,67000,68000
2021-10-24,0,0,0,0,0,0,70.89,76.32,76.29,77.27,77.74,80.65,80.26,83.46,80.45,80.43
2021-10-25,0,0,0,0,0,0,0,81.31,82.78,72.72,76.3,73.05,83.37,86.22,96.1,85.82
