date,19000,19500,20000,20500,21000,21500,22000,23000
2022-07-05,76.54,99.41,72.74,67.74,70.52,81.97,77.34,97.98
2022-07-06,0.0,91.81,69.56,68.3,63.37,88.33,84.71,0.0
