date,8750,9125,9250,9375,9500,9625,9750,9875,10000,10125,10250,10375,10500,10625,10750
2020-05-19,0.0,0.0,0.0,81.12,87.25,80.58,80.2,75.25,79.89,85.21,81.06,87.26,94.99,101.96,115.07
2020-05-20,134.97,123.22,90.17,71.56,78.07,74.15,71.25,86.91,104.86,108.95,128.8,120.25,125.42,136.33,124.72
