date,22000,23000,23500,24000,24500,25000,25250,25500,25750,26000,26250,26500,27000,27500,28000,28500,29000,29500,30000,30500,31000,31500,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000
2023-08-17,0.0,0.0,0.0,0.0,0.0,36.88,0.0,48.77,0.0,47.28,0.0,44.54,49.86,50.59,48.12,45.97,49.46,47.26,48.1,56.21,55.91,58.35,62.52,64.56,68.55,67.97,56.55,58.15,59.97,65.66,0.0,57.11,54.09,61.03,59.95,67.25,84.68,0.0
2023-08-18,0.0,0.0,0.0,47.72,43.84,43.48,0.0,43.12,0.0,38.65,0.0,40.45,42.16,41.46,43.18,44.1,44.94,45.49,45.41,48.23,49.16,51.46,50.73,55.41,58.36,67.39,60.05,64.92,0.0,69.0,69.71,0.0,0.0,0.0,82.28,82.42,85.05,84.81
2023-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.84,0.0,38.67,0.0,38.52,39.0,39.39,38.16,36.05,40.52,39.16,44.53,43.05,46.71,46.78,50.65,54.82,56.34,60.73,0.0,63.93,66.6,69.71,70.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-20,0.0,0.0,0.0,0.0,0.0,41.66,0.0,40.3,0.0,39.05,0.0,39.21,38.71,39.32,40.81,40.69,41.33,43.08,44.57,45.54,47.15,49.23,49.41,54.03,0.0,61.09,0.0,0.0,0.0,0.0,0.0,72.33,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.08,0.0,37.87,0.0,38.75,38.77,39.32,39.45,39.79,40.83,43.62,44.88,48.52,48.71,50.27,53.55,53.74,58.29,61.09,0.0,69.42,0.0,0.0,71.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-22,0.0,0.0,0.0,0.0,0.0,39.68,0.0,37.33,0.0,36.4,0.0,36.23,36.58,37.99,38.04,38.96,40.85,43.22,45.99,46.86,50.91,52.01,52.6,0.0,57.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-23,0.0,50.04,0.0,0.0,0.0,37.91,0.0,41.05,0.0,38.92,0.0,38.8,38.66,39.61,41.1,40.14,41.21,42.7,46.84,47.21,49.1,53.63,54.96,55.3,60.7,63.18,65.49,0.0,70.64,0.0,76.45,74.04,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-24,0.0,0.0,0.0,0.0,0.0,39.62,0.0,37.03,0.0,36.44,0.0,37.39,38.75,39.71,41.12,43.0,44.47,46.93,50.64,49.29,53.14,54.73,56.81,60.93,61.78,66.25,0.0,0.0,0.0,75.33,0.0,80.9,94.02,0.0,0.0,88.08,0.0,0.0
2023-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.12,0.0,30.51,31.53,31.53,34.09,36.14,37.37,41.63,43.97,45.3,45.1,50.74,53.57,53.2,58.6,62.1,68.34,0.0,66.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.63,0.0,28.6,29.34,31.36,33.46,34.29,36.91,38.98,41.71,0.0,47.12,48.28,49.6,53.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.49,0.0,31.17,32.23,33.81,36.28,36.88,40.3,39.5,42.99,43.52,47.83,49.3,50.75,54.55,0.0,58.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.71,0.0,31.65,0.0,32.59,32.92,33.16,36.86,38.5,39.63,41.85,44.58,43.7,46.57,50.31,50.37,56.6,0.0,0.0,66.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-29,58.28,0.0,45.73,0.0,0.0,0.0,0.0,46.26,0.0,42.67,0.0,39.36,38.11,38.83,39.1,42.1,44.47,46.68,48.48,50.84,52.42,54.68,57.82,61.13,61.8,64.63,70.98,72.37,0.0,0.0,86.37,0.0,86.84,0.0,0.0,0.0,0.0,0.0
2023-08-30,0.0,61.2,0.0,0.0,0.0,42.67,0.0,0.0,0.0,30.84,0.0,37.35,35.83,35.96,37.08,39.1,42.29,43.66,46.15,48.32,51.34,53.29,54.39,57.4,65.4,70.43,69.87,73.32,74.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.48,0.0
2023-08-31,0.0,59.5,0.0,0.0,0.0,41.32,0.0,37.42,0.0,31.52,0.0,32.42,33.22,34.0,35.7,39.71,43.64,47.24,51.86,55.86,56.96,60.43,63.85,69.51,73.52,76.71,68.2,73.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01,0.0,52.38,0.0,0.0,39.35,34.25,0.0,29.76,0.0,27.17,0.0,29.2,32.03,33.5,36.63,37.03,42.25,45.99,47.69,48.24,55.19,54.27,58.6,67.24,0.0,80.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02,0.0,0.0,0.0,39.2,0.0,0.0,0.0,26.9,0.0,27.78,0.0,28.32,31.59,33.84,39.18,39.66,45.35,46.98,53.22,50.45,54.36,61.28,62.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-03,78.9,0.0,49.48,50.76,0.0,41.8,0.0,38.58,0.0,32.68,0.0,31.8,32.0,36.19,36.98,42.99,47.1,45.81,49.77,0.0,61.94,62.33,68.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-04,0.0,0.0,0.0,53.54,0.0,39.47,0.0,34.77,0.0,29.57,0.0,33.13,36.59,39.45,43.74,49.35,53.59,0.0,56.48,0.0,67.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-05,0.0,68.8,0.0,0.0,0.0,40.2,0.0,33.49,0.0,30.39,0.0,33.81,37.53,45.64,50.25,50.51,53.28,65.41,63.11,0.0,77.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-06,0.0,0.0,0.0,0.0,0.0,41.59,43.12,31.47,31.52,29.77,37.39,36.58,45.67,56.4,66.09,66.72,72.59,0.0,80.67,82.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-07,0.0,0.0,0.0,86.47,0.0,0.0,0.0,53.6,48.12,37.06,36.85,40.98,54.83,70.54,87.1,94.74,120.65,0.0,0.0,0.0,0.0,218.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.95
