,10000,12000,14000,15000,16000,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000,34500,34750,35000,35250,35500,35750,36000,36250,36500,36750,37000,37250,37500,37750,38000,38250,38500,39000,40000,42000,44000,45000,46000,48000,50000,55000,60000
2023-08-24,0,0,0,0,0,0,0,0,49.64,43.19,42.01,0,42.13,40.99,41.07,41.56,42.14,42.88,44.33,45.55,0,47.69,0,0,0,0,0,0,50.19,0,0,0,0,0,0,0,53.35,0,0,0,54.55,56.58,59.37,60.29,0,0,64.72,68.02,0
2023-08-25,0,0,0,0,0,0,0,0,0,0,0,0,41.59,40.42,40.37,41.06,41.22,42.62,43.59,44.28,0,46.94,0,0,0,0,0,0,49.5,0,0,0,0,0,0,0,52.03,0,0,0,53.96,56.53,58.27,59.33,0,0,62.61,67.02,0
2023-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,40.48,0,0,0,0,43.14,44.13,0,46.5,0,0,0,0,0,0,48.75,0,0,0,0,0,0,0,51.04,0,0,0,53.25,0,56.51,57.89,0,0,0,68.07,0
2023-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,39.53,39.61,0,40.8,41.92,43.02,44.15,0,46.99,0,0,0,0,0,0,48.92,0,0,0,0,0,0,0,51.26,0,0,0,53.38,55.83,0,58.07,0,0,0,66.34,0
2023-08-28,0,0,0,0,0,0,0,0,0,0,0,0,0,40.96,40.88,40.51,41.54,42.32,43.17,44.73,0,46.63,0,0,0,0,0,0,49.03,0,0,0,0,0,0,0,51.5,0,0,0,0,0,56.49,58.5,0,0,61.07,66.14,0
2023-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,40.64,42.73,41.0,41.33,41.86,42.77,44.57,0,46.5,0,0,0,0,0,0,49.36,0,0,0,0,0,0,0,51.87,0,0,0,54.12,56.49,57.93,59.17,60.4,0,62.88,67.35,70.01
2023-08-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.77,39.53,40.45,41.54,41.91,43.61,44.24,45.35,0,0,0,0,0,0,48.15,0,0,0,0,0,0,0,50.39,0,0,0,52.47,54.65,56.47,56.71,57.78,0,60.56,65.89,68.59
2023-08-31,0,0,0,0,0,0,0,0,0,0,0,0,38.45,37.93,38.41,39.23,40.29,39.71,41.67,42.76,42.63,44.77,0,0,0,0,0,0,46.11,0,0,0,0,0,0,0,48.21,0,0,0,51.52,0,55.89,55.35,56.99,0,62.83,64.58,67.61
2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,38.58,38.6,37.62,37.95,39.83,40.34,41.42,40.97,43.87,43.4,0,0,0,0,0,0,45.88,0,0,0,0,0,0,0,48.59,0,0,0,51.01,51.76,0,0,0,0,0,0,0
