date,60000,63500,64000,64500,65000,65500,66000,66500,67000,67500,68000,68500,69000,69500,70000,70500,71000,71500,72000,73000,74000,75000,76000,77000,78000
2024-07-21,0.0,0.0,0.0,0.0,0.0,64.59,0.0,69.25,65.27,67.19,64.57,68.07,69.2,66.31,66.34,71.92,67.74,0.0,77.28,69.98,72.97,72.82,82.11,79.37,77.81
2024-07-22,0.0,0.0,0.0,0.0,0.0,0.0,54.43,56.47,53.98,58.15,55.56,57.16,59.63,58.32,62.29,61.63,62.89,66.74,68.46,73.2,65.7,77.88,70.05,73.64,86.4
2024-07-23,95.77,95.18,74.85,55.01,58.6,40.22,32.7,38.0,39.03,47.65,55.16,62.91,61.32,68.33,63.44,66.27,87.55,82.54,75.37,83.5,91.95,150.45,81.25,0.0,96.83
