date,27750,28000,28250,28500,29000,29500,30000,30500
2023-04-07,24.67,25.88,27.73,28.4,37.79,50.22,58.83,0.0
2023-04-08,26.69,16.83,35.45,36.93,37.63,0.0,0.0,88.06
