date,10000,10250,10375,10500,10625,10750,10875,11000,11125,11250,11375
2020-09-22,0.0,0.0,0.0,39.23,36.53,39.03,42.54,42.19,48.36,52.87,60.71
2020-09-23,68.26,46.17,49.91,52.65,49.25,48.61,46.94,57.13,0.0,0.0,0.0
