date,64000,64500,65000,65500,66000,66500,67000,67500,68000,68500,69000,69500,70000,70500,71000,71500,72000,73000,74000,75000,76000,77000,78000
2024-04-03,64.84,62.08,61.14,60.74,60.55,61.52,59.09,60.06,61.87,62.08,59.66,63.08,60.05,60.14,61.02,0.0,61.56,69.51,71.53,75.92,75.94,80.04,81.6
2024-04-04,76.6,72.64,57.02,60.38,55.33,56.56,198.9,66.28,61.38,62.81,64.03,62.53,59.96,68.31,62.6,66.9,67.4,63.55,63.81,68.84,72.48,79.46,75.37
2024-04-05,80.96,0.0,105.56,77.1,60.84,51.7,44.22,32.45,28.65,31.57,38.54,44.51,47.97,52.4,58.26,70.11,69.01,73.21,77.23,73.64,0.0,0.0,0.0
