date,18500,19000,19500,19750,20000,20500,21000,22000
2022-09-05,0.0,59.76,58.33,59.46,54.41,55.07,61.65,74.54
2022-09-06,108.98,64.17,55.72,78.14,85.08,88.39,105.18,121.7
