date,25000,30000,35000,40000,42000,44000,45000,46000,48000,49000,50000,51000,52000,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000,64000,65000,66000,67000,68000,69000,70000,71000,72000,73000,74000,75000,76000,77000,78000,79000,80000,81000,82000,83000,84000,85000,86000,87000,88000,89000,90000,91000,92000,93000,94000,95000,96000,97000,98000,99000,100000,101000,102000,103000,104000,105000,106000,108000,110000,115000,120000,125000,150000
2024-08-29,80.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.31,0.0,0.0,58.8,0.0,60.57,0.0,0.0,0.0,60.98,0.0,61.53,0.0,61.72,0.0,61.32,0.0,62.24,0.0,62.61,0.0,0.0,0.0,0.0,62.72,0.0,0.0,0.0,0.0,64.65,0.0,0.0,0.0,0.0,64.25,0.0,0.0,0.0,0.0,65.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.79,59.43,59.91,60.0,59.62,60.53,59.47,60.71,60.34,60.64,0.0,61.05,0.0,61.0,0.0,61.45,0.0,61.37,0.0,62.43,0.0,0.0,0.0,0.0,63.3,0.0,0.0,0.0,0.0,63.62,0.0,0.0,0.0,0.0,64.96,0.0,0.0,0.0,0.0,66.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.73,0.0,0.0,0.0,0.0,0.0,59.5,0.0,0.0,0.0,0.0,0.0,59.13,0.0,59.63,0.0,60.32,0.0,60.28,0.0,60.94,0.0,61.1,0.0,0.0,0.0,0.0,61.67,0.0,0.0,0.0,0.0,62.19,0.0,0.0,0.0,0.0,64.17,0.0,0.0,0.0,0.0,64.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.24,59.32,59.45,0.0,0.0,59.66,59.2,0.0,0.0,60.21,60.46,58.92,0.0,60.07,0.0,61.3,0.0,60.62,0.0,60.29,0.0,61.76,0.0,0.0,0.0,0.0,62.71,0.0,0.0,0.0,0.0,63.84,0.0,0.0,0.0,0.0,63.13,0.0,0.0,0.0,0.0,65.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.89,59.35,59.35,59.4,60.09,60.21,60.03,60.27,60.3,59.8,60.42,60.49,0.0,60.25,60.04,0.0,0.0,0.0,61.24,0.0,61.55,0.0,62.11,0.0,62.55,0.0,0.0,0.0,0.0,63.6,0.0,0.0,0.0,0.0,63.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.16,0.0,61.04,0.0,0.0,0.0,0.0,60.52,61.17,61.03,0.0,60.96,0.0,0.0,60.35,0.0,61.08,60.93,0.0,60.83,0.0,0.0,0.0,62.08,0.0,62.23,0.0,63.37,0.0,0.0,0.0,0.0,63.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.43,0.0,0.0,0.0,0.0,68.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-04,0.0,0.0,72.12,67.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.89,61.78,0.0,61.15,0.0,61.05,61.31,61.44,61.38,61.18,61.45,61.68,61.59,61.7,62.06,62.4,62.37,0.0,0.0,0.0,63.33,0.0,63.0,0.0,63.62,0.0,63.32,0.0,0.0,0.0,0.0,64.75,0.0,0.0,0.0,0.0,66.18,0.0,0.0,0.0,0.0,66.23,0.0,0.0,0.0,0.0,69.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-05,0.0,77.31,0.0,0.0,0.0,0.0,0.0,0.0,62.88,0.0,0.0,0.0,0.0,0.0,60.95,60.87,0.0,0.0,61.04,60.72,61.36,61.15,61.23,60.8,0.0,61.46,61.45,61.75,61.73,62.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.53,0.0,64.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.47,0.0,0.0,0.0,0.0,67.27,0.0,0.0,0.0,0.0,69.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.18,0.0,63.48,62.94,62.81,61.68,62.39,61.75,61.98,61.7,62.32,61.96,63.23,63.91,63.32,61.95,63.69,64.36,65.09,0.0,63.53,0.0,64.5,65.56,65.82,0.0,63.03,0.0,67.04,0.0,0.0,0.0,0.0,66.94,0.0,0.0,0.0,0.0,67.74,0.0,0.0,0.0,0.0,68.94,0.0,0.0,0.0,0.0,73.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.97,86.02
