date,33000,34000,35000,36000,37000,38000,39000,40000,42000
2021-05-29,148.17,134.83,125.69,118.39,122.78,119.35,122.02,126.63,163.3
2021-05-30,137.61,146.59,120.8,100.61,99.89,120.13,137.68,136.24,165.36
