date,80000,81000,82000,83000,84000,85000,86000,87000,87500,88000,88500,89000,90000,90500,91000,91500,92000,92500,93000,93500,94000,95000,96000,97000,98000,100000,102000,104000,106000
2025-03-01,55.24,0.0,0.0,51.43,47.0,45.34,44.02,43.82,0.0,41.43,0.0,43.28,45.48,0.0,0.0,0.0,48.85,0.0,0.0,0.0,52.19,0.0,56.89,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-02,129.29,90.75,81.96,107.44,74.24,72.48,97.14,91.74,0.0,89.89,0.0,82.51,81.12,0.0,86.35,0.0,83.31,0.0,0.0,0.0,73.72,74.7,76.83,77.03,79.87,82.21,87.27,99.76,100.39
2025-03-03,0.0,0.0,0.0,82.61,0.0,83.43,80.21,67.11,70.58,69.01,71.27,71.35,86.01,90.32,90.19,85.1,90.26,102.23,119.58,117.67,98.95,122.19,128.88,134.98,146.66,143.06,132.83,99.21,113.36
