,12000,13000,14000,15000,16000,17000,17500,18000,18500,19000,19500,20000,20500,21000,21500,22000,22500,23000,23500,24000,24500,25000,25500,26000,26250,26500,26750,27000,27250,27500,27750,28000,28250,28500,28750,29000,29250,29500,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000
2023-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.53,50.06,50.71,50.1,49.81,50.1,50.76,51.39,52.01,0,0,0,53.71,0,0,0,55.48,0,0,0,59.04,0,0,60.84,63.91,63.85,67.79,69.96,0,0,0,0,0
2023-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.27,46.99,47.18,46.69,48.24,48.42,48.62,49.59,50.72,52.79,0,0,0,54.22,0,0,0,55.34,0,0,0,56.55,0,0,62.11,63.07,68.12,0,71.07,0,0,0,0,0
2023-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.27,46.25,46.1,45.74,46.54,47.34,48.04,49.01,49.45,50.67,0,0,0,53.99,0,0,0,55.8,0,0,0,0,0,0,60.3,59.99,64.12,0,0,0,0,0,0,0
2023-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.24,45.06,46.04,45.7,46.25,47.2,48.28,49.4,49.64,0,0,0,0,0,0,0,54.51,0,0,0,0,0,0,62.26,0,0,0,0,0,0,0,0,0
2023-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.37,46.71,46.1,46.75,46.92,48.49,47.94,50.64,51.53,51.82,0,0,0,54.98,0,0,0,58.16,0,0,0,61.27,0,0,55.91,62.79,68.59,0,0,0,0,0,0,0
2023-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,48.55,46.99,47.57,47.75,46.9,48.54,49.99,50.7,52.43,51.61,0,0,0,54.27,0,0,0,59.54,0,0,0,63.57,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-08,0,0,0,0,0,0,0,0,0,0,0,0,51.58,48.35,0,46.23,45.21,45.32,46.13,47.29,47.97,50.43,49.91,49.94,0,0,0,53.49,0,0,0,59.9,0,0,0,60.9,0,0,63.18,0,0,0,0,0,0,0,0,0
2023-03-09,0,0,0,0,0,0,0,0,0,0,55.41,51.72,49.71,50.96,50.77,50.81,51.56,52.08,52.89,55.32,58.75,63.27,62.9,67.22,0,0,0,66.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-10,0,0,0,0,0,0,0,0,0,55.16,52.45,50.77,49.36,48.86,48.85,48.24,51.33,49.07,50.5,53.15,59.72,60.39,61.77,59.97,0,0,0,65.73,0,0,0,73.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-11,0,0,0,0,0,0,0,0,0,67.09,59.61,57.94,55.54,53.37,52.73,52.58,52.98,53.2,56.59,54.81,53.61,63.12,66.24,63.57,0,0,0,66.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12,0,0,0,0,0,0,0,0,0,0,63.71,71.62,67.61,64.75,64.94,61.35,60.79,59.26,62.49,61.21,61.28,63.36,64.21,65.69,0,0,0,70.11,0,0,0,73.96,0,0,0,76.59,0,0,78.08,0,0,0,0,0,0,0,0,0
2023-03-13,0,0,0,0,0,0,0,0,0,85.47,101.47,73.96,66.72,65.86,77.13,60.43,67.52,72.22,69.64,69.13,68.1,70.5,71.52,70.71,0,0,0,73.56,0,0,0,78.49,0,0,0,81.4,0,0,84.03,85.87,93.94,90.93,93.03,115.78,104.78,115.18,0,0
2023-03-14,0,0,0,0,0,0,0,0,0,0,0,89.25,69.0,84.84,80.48,78.89,75.11,77.24,71.99,69.83,69.88,68.56,68.3,68.25,0,68.66,0,69.85,0,70.52,0,73.5,0,0,0,74.82,0,0,80.08,85.97,89.05,87.28,90.74,93.88,108.8,0,101.34,0
2023-03-15,0,0,0,0,0,0,0,0,0,0,0,90.68,53.84,83.32,0,0,76.92,73.2,71.78,70.21,69.08,68.66,71.31,70.9,0,71.86,0,73.7,0,74.82,0,77.2,0,0,0,81.49,0,0,87.26,89.92,96.16,94.09,102.81,100.44,108.03,111.86,111.06,124.0
2023-03-16,0,0,0,0,0,0,0,0,0,0,0,88.27,0,0,0,66.42,71.3,64.14,65.22,63.05,62.89,62.61,62.89,65.63,0,68.74,0,69.44,0,72.26,0,74.83,0,0,0,78.92,0,0,83.56,87.48,94.45,98.48,92.13,0,106.84,0,0,0
2023-03-17,0,0,0,0,0,0,0,0,0,0,0,98.64,108.67,106.24,90.37,90.7,98.57,90.65,73.61,77.48,78.87,82.29,72.35,73.17,0,78.01,0,77.93,0,73.94,0,76.58,0,0,0,79.29,0,0,89.24,91.48,96.01,97.35,101.73,106.22,105.77,106.12,113.05,110.78
2023-03-18,0,0,0,0,0,0,0,0,0,0,125.33,125.2,118.91,99.22,103.78,92.62,97.41,99.76,90.24,83.52,78.49,78.29,72.32,75.13,0,75.32,0,74.98,0,75.71,0,76.64,0,80.53,0,80.21,0,0,85.94,88.39,95.22,93.21,104.13,106.26,100.1,110.62,112.54,112.16
2023-03-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.13,0,0,80.29,102.56,98.53,92.41,77.25,87.11,0,85.88,0,84.84,0,86.32,0,86.47,0,86.41,0,87.87,0,0,92.87,99.17,104.36,106.16,114.48,117.55,125.72,127.27,128.98,123.94
2023-03-20,0,0,0,0,0,0,0,0,0,0,0,0,162.84,130.33,87.03,146.43,0,109.7,0,0,86.5,44.21,66.86,68.64,0,75.0,0,75.18,0,73.29,0,73.95,0,77.28,0,76.76,0,79.98,81.82,87.96,95.41,100.38,107.05,108.82,119.22,119.55,124.1,129.19
2023-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,98.11,108.31,106.42,0,91.6,85.29,89.38,80.98,0,81.14,0,79.69,0,81.21,0,80.49,0,81.23,0,85.12,0,85.17,91.4,95.92,104.01,112.49,119.89,115.48,0,0,0,0
2023-03-22,0,0,0,0,0,0,0,0,0,0,0,250.58,0,0,0,0.0,129.06,130.64,98.23,100.68,0.0,88.92,76.54,74.83,0,75.73,89.69,63.7,65.46,64.91,70.99,66.79,70.0,69.09,73.49,69.24,80.47,82.58,79.93,100.85,115.63,114.85,118.89,141.95,142.39,0,0,0
2023-03-23,0,0,0,0,0,0,0,0,0,0,0,0,0,319.16,229.41,277.72,265.46,215.11,0.0,0,0,106.36,0,80.01,0,59.27,0,78.55,60.72,65.86,69.19,55.48,56.72,57.04,60.1,65.65,65.68,77.81,102.94,131.43,139.25,157.6,195.49,0,0,0,0,332.02
