date,59000,60000,61000,62000,63000,64000,65000,66000,67000,68000,70000
2021-04-15,0.0,0.0,0.0,53.12,47.15,51.36,50.49,51.98,52.23,64.83,76.36
2021-04-16,56.38,66.68,58.0,50.03,44.99,59.15,72.99,86.78,85.11,70.11,0.0
