date,22000,22500,22750,23000,23250,23500,23750,24000,24500,25000,25500
2023-02-07,68.53,38.84,49.03,42.33,45.46,46.17,46.44,47.84,56.18,63.61,74.47
2023-02-08,61.71,53.7,37.91,32.0,42.8,46.73,64.74,80.82,69.61,66.0,78.22
