date,56000,58000,60000,62000,64000,65000,66000,67000,68000,69000,70000,71000,72000,73000,74000,75000,76000,77000,78000,79000,80000,81000,82000,83000,84000,85000,86000,87000,88000,89000,90000,91000,92000,93000,94000,95000,96000,96500,97000,97500,98000,98500,99000,100000,102000,104000,105000,106000,108000,110000,112000,114000,115000
2024-10-31,0.0,0.0,63.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.64,61.08,60.57,59.32,61.27,59.36,60.05,59.55,0.0,60.54,0.0,60.9,0.0,62.89,0.0,61.17,0.0,64.13,0.0,64.66,0.0,63.6,0.0,66.65,0.0,67.11,0.0,0.0,0.0,68.22,0.0,0.0,68.56,70.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01,0.0,0.0,0.0,0.0,0.0,59.65,59.42,59.19,0.0,59.14,60.43,59.81,60.02,60.8,61.31,61.69,60.99,62.43,61.98,0.0,63.11,0.0,64.49,0.0,64.51,0.0,64.22,0.0,66.76,0.0,69.44,0.0,65.96,0.0,68.56,0.0,69.99,0.0,0.0,0.0,0.0,0.0,0.0,72.63,72.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02,0.0,76.43,0.0,0.0,0.0,60.8,61.2,60.78,0.0,62.73,62.09,62.8,61.8,0.0,62.01,62.93,63.61,62.68,64.33,0.0,63.71,0.0,64.8,0.0,67.37,0.0,66.45,0.0,67.53,0.0,0.0,0.0,0.0,0.0,71.85,0.0,73.19,0.0,0.0,0.0,73.45,0.0,0.0,0.0,76.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03,0.0,0.0,0.0,0.0,65.73,61.77,62.18,0.0,64.84,64.27,64.32,64.52,64.82,65.55,65.03,66.3,67.89,66.0,66.96,0.0,68.98,0.0,68.26,0.0,69.98,0.0,69.13,0.0,73.14,0.0,74.8,0.0,75.92,0.0,73.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.15,79.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04,0.0,0.0,0.0,0.0,66.62,64.09,64.18,65.06,63.79,66.47,67.14,66.75,67.29,68.49,68.31,69.9,69.6,67.59,67.68,0.0,70.61,0.0,73.08,0.0,70.65,0.0,72.99,0.0,74.19,0.0,75.71,0.0,75.25,0.0,74.84,0.0,77.56,0.0,0.0,0.0,78.81,0.0,0.0,82.72,83.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05,0.0,0.0,0.0,67.1,66.64,65.9,0.0,63.76,65.98,66.21,65.33,65.86,67.91,66.35,68.87,69.3,69.93,67.04,70.08,0.0,68.39,0.0,71.77,0.0,71.13,0.0,71.15,0.0,76.32,0.0,75.91,0.0,76.05,0.0,78.27,0.0,78.78,0.0,0.0,0.0,83.1,0.0,0.0,85.1,88.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-06,0.0,0.0,70.01,0.0,0.0,0.0,0.0,55.7,55.71,50.39,53.57,56.1,50.49,54.37,53.37,53.29,53.07,54.06,55.4,54.73,54.23,0.0,55.38,0.0,54.86,0.0,56.92,0.0,57.66,0.0,58.95,0.0,60.76,0.0,61.62,0.0,64.58,0.0,0.0,0.0,65.03,0.0,0.0,69.66,73.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.27,57.6,52.53,51.91,50.29,51.75,50.77,51.79,51.44,51.69,53.32,52.65,53.31,53.58,53.91,54.97,0.0,55.28,0.0,54.9,0.0,56.15,0.0,56.59,0.0,58.48,0.0,59.99,0.0,62.36,0.0,0.0,0.0,61.65,0.0,0.0,61.64,67.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-08,0.0,0.0,0.0,0.0,61.35,0.0,0.0,0.0,48.72,46.8,48.6,47.69,44.37,46.32,43.76,45.66,45.61,45.41,47.0,47.44,45.51,47.13,46.36,0.0,47.08,0.0,49.75,0.0,51.29,0.0,50.95,0.0,52.36,0.0,55.35,0.0,53.73,0.0,0.0,0.0,55.53,0.0,0.0,57.88,58.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
