,16000,16250,16500,16750,17000,17250,17500,17750,18500,19000
2022-12-10,0.0,0,0.0,0,33.93,33.05,35.48,36.66,0,0
2022-12-11,67.72,0,0,46.4,33.0,38.59,52.18,48.44,71.02,0
