,24000,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000
2022-05-19,0,0,0,0,0,86.53,73.04,67.4,68.2,76.38,87.19
2022-05-20,0,0,0,0,108.87,68.75,60.69,99.75,80.16,87.86,0
